timestamp,roll,pitch,yaw
1541872961279535,-1.42702,-0.153901,-1.8989
1541872961317551,-1.42948,-0.143944,-1.91624
1541872961323574,-1.4324,-0.134337,-1.93263
1541872961339569,-1.43609,-0.125675,-1.9477
1541872961362608,-1.44046,-0.118307,-1.96172
1541872961383624,-1.4455,-0.112095,-1.97404
1541872961399619,-1.45146,-0.106525,-1.98461
1541872961422650,-1.4566,-0.101257,-1.99297
1541872961443670,-1.4612,-0.0968005,-1.99954
1541872961459670,-1.46488,-0.0929356,-2.0043
1541872961482700,-1.46744,-0.0910289,-2.00774
1541872961503715,-1.46961,-0.0899242,-2.00957
1541872961519719,-1.47631,-0.0912601,-2.01003
1541872961541797,-1.47827,-0.0931428,-2.01005
